gene	log2FoldChange	pvalue	padj	high_expression	median_expression	group
41745_at	6.98137846055601	0.849740704680327	0.440517259715591	TRUE	13.3362434788278	Single Group Analysis
32276_at	6.97825681814198	0.695961827731691	0.0324779362445697	TRUE	13.3331218364138	Single Group Analysis
34592_at	6.9531107396036	0.724124228441156	0.449150419540238	TRUE	13.3079757578754	Single Group Analysis
35119_at	6.95144025689595	0.699249779684469	0.682103161694016	TRUE	13.3063052751678	Single Group Analysis
35083_at	6.92471568204712	0.714247749355156	0.731788585924078	TRUE	13.2795807003189	Single Group Analysis
31505_at	6.89649310855224	0.318503823507112	0.986128871195484	TRUE	13.2513581268241	Single Group Analysis
31527_at	6.86561539708288	0.753281859058887	0.385898086976726	TRUE	13.2204804153547	Single Group Analysis
31568_at	6.82457676969244	0.0700120319291018	0.421157968022861	TRUE	13.1794417879643	Single Group Analysis
31444_s_at	6.80297235982977	0.748915525388904	0.743259436174762	TRUE	13.1578373781016	Single Group Analysis
1366_i_at	6.80261167909928	0.0177980928239413	0.802732208930887	TRUE	13.1574766973711	Single Group Analysis
34645_at	6.78116482221217	0.958894555047154	0.633126076320186	TRUE	13.136029840484	Single Group Analysis
AFFX-BioDn-3_at	6.77596192817886	0.33473155905446	0.669314390242565	TRUE	13.1308269464507	Single Group Analysis
327_f_at	6.76455337480881	0.127937924508005	0.124536287058145	TRUE	13.1194183930806	Single Group Analysis
1197_at	6.75763467437386	0.686078382111154	0.27705928913597	TRUE	13.1124996926457	Single Group Analysis
36785_at	6.75495400508722	0.710399516865611	0.991131392535754	TRUE	13.109819023359	Single Group Analysis
31509_at	6.74307304990774	0.618000968149398	0.904331335796043	TRUE	13.0979380681796	Single Group Analysis
32748_at	6.7329135544846	0.389028364649974	0.869028382879682	TRUE	13.0877785727564	Single Group Analysis
AFFX-HUMGAPDH/M33197_3_at	6.72801298662449	0.853237279955763	0.412857379649766	TRUE	13.0828780048963	Single Group Analysis
769_s_at	6.71455379226835	0.380856499273796	0.029331365138758	TRUE	13.0694188105402	Single Group Analysis
31722_at	6.69704826427616	0.0462653061994351	0.455439334103372	TRUE	13.051913282548	Single Group Analysis
347_s_at	6.68422952775832	0.065864048844669	0.217860371756367	TRUE	13.0390945460301	Single Group Analysis
1367_f_at	6.66323738617134	0.914304132955615	0.708387661810964	TRUE	13.0181024044432	Single Group Analysis
33676_at	6.64364295209654	0.882616907197982	0.671758638189174	TRUE	12.9985079703684	Single Group Analysis
31330_at	6.62024783582524	0.981668754321523	0.534878325894475	TRUE	12.9751128540971	Single Group Analysis
32744_at	6.61567369947167	0.236902958110906	0.795961228116415	TRUE	12.9705387177435	Single Group Analysis
32313_at	6.59942092225757	0.523928000855725	0.63494721897738	TRUE	12.9542859405294	Single Group Analysis
31538_at	6.59809374855616	0.9578550386969	0.582656053137966	TRUE	12.952958766828	Single Group Analysis
32435_at	6.58650607068924	0.459197682473343	0.780020512583666	TRUE	12.9413710889611	Single Group Analysis
33674_at	6.56435845675967	0.345198016780894	0.570796518777963	TRUE	12.9192234750315	Single Group Analysis
33656_at	6.55963145722543	0.821381787793245	0.364418917931616	TRUE	12.9144964754972	Single Group Analysis
AFFX-HUMGAPDH/M33197_M_at	6.55800946027601	0.283334784621373	0.40566470356239	TRUE	12.9128744785478	Single Group Analysis
428_s_at	6.54863198581703	0.914933243253268	0.884600196695887	TRUE	12.9034970040888	Single Group Analysis
32437_at	6.53593846778689	0.838504457783885	0.740950083536096	TRUE	12.8908034860587	Single Group Analysis
32149_at	6.53440420299004	0.32023635703139	0.993666999190114	TRUE	12.8892692212619	Single Group Analysis
38061_at	6.51124152330311	0.776019593296573	0.501246232188772	TRUE	12.8661065415749	Single Group Analysis
AFFX-HSAC07/X00351_5_at	6.5102895316273	0.724279124100227	0.925846017878503	TRUE	12.8651545498991	Single Group Analysis
1653_at	6.49912664932464	0.221750354424119	0.948930816868786	TRUE	12.8539916675965	Single Group Analysis
1676_s_at	6.49818983383799	0.236729800655507	0.526641299800482	TRUE	12.8530548521098	Single Group Analysis
40886_at	6.46452289711611	0.598609694902319	0.1493962039412	TRUE	12.8193879153879	Single Group Analysis
36780_at	6.46033754059828	0.990106138283387	0.18099549512146	TRUE	12.8152025588701	Single Group Analysis
31697_s_at	6.45778818597504	0.0145411213971674	0.127505573674105	TRUE	12.8126532042469	Single Group Analysis
32200_at	6.44726625109431	0.214602515251376	0.359308900367934	TRUE	12.8021312693661	Single Group Analysis
32341_f_at	6.41359744805002	0.0554825525856577	0.136179000258911	TRUE	12.7684624663218	Single Group Analysis
33667_at	6.39733788308189	0.357349145027809	0.236329996022861	TRUE	12.7522029013537	Single Group Analysis
36130_f_at	6.38637002955287	0.678119650959037	0.399378415188286	TRUE	12.7412350478247	Single Group Analysis
32315_at	6.3767093408063	0.289333313363139	0.990500147036277	TRUE	12.7315743590781	Single Group Analysis
32436_at	6.2979722844062	0.371851140705869	0.433881043387577	TRUE	12.652837302678	Single Group Analysis
36333_at	6.29315577437868	0.0962943385206163	0.672358147046994	TRUE	12.6480207926505	Single Group Analysis
41178_at	6.28988158101675	0.909558060531039	0.285723830083851	TRUE	12.6447465992886	Single Group Analysis
31583_at	6.27985612892297	0.761248526869342	0.0796149667752907	TRUE	12.6347211471948	Single Group Analysis
37746_r_at	6.2754040987507	0.281605165883433	0.579107922579162	TRUE	12.6302691170225	Single Group Analysis
41206_r_at	6.27265710292395	0.719998218486551	0.417476139997598	TRUE	12.6275221211958	Single Group Analysis
34609_g_at	6.2724409883813	0.581931870940141	0.1945993183502	TRUE	12.6273060066531	Single Group Analysis
39145_at	6.27176366842582	0.661465875145979	0.298348239559215	TRUE	12.6266286866976	Single Group Analysis
34317_g_at	6.2694192790892	0.395762991962954	0.669394411630463	TRUE	12.624284297361	Single Group Analysis
AFFX-HUMGAPDH/M33197_5_at	6.24560096739445	0.654343931191601	0.956038564949296	TRUE	12.6004659856663	Single Group Analysis
34644_at	6.22508635208277	0.859893931622151	0.524509323203471	TRUE	12.5799513703546	Single Group Analysis
33677_at	6.21984593899306	0.720413506295066	0.353118186964188	TRUE	12.5747109572649	Single Group Analysis
40794_at	6.20831453305344	0.150743633171078	0.530151356892195	TRUE	12.5631795513253	Single Group Analysis
39798_at	6.20513747333776	0.0924532305737957	0.160617668939289	TRUE	12.5600024916096	Single Group Analysis
201_s_at	6.19524537818724	0.970092055547517	0.986435540457722	TRUE	12.5501103964591	Single Group Analysis
38700_at	6.17521817710608	0.0133696407908574	0.161748720827047	TRUE	12.5300831953779	Single Group Analysis
31708_at	6.16976504252743	0.993044243145268	0.456726817815099	TRUE	12.5246300607992	Single Group Analysis
32153_s_at	6.15769369251344	0.914525262393989	0.8369723755382	TRUE	12.5125587107852	Single Group Analysis
36358_at	6.13311921145381	0.782163210036233	0.796877020569984	TRUE	12.4879842297256	Single Group Analysis
36546_r_at	6.11133939657653	0.531168962851167	0.493539829424117	TRUE	12.4662044148483	Single Group Analysis
35125_at	6.09888865875788	0.173873257690109	0.717825616125483	TRUE	12.4537536770297	Single Group Analysis
37309_at	6.0849164174947	0.0709725490650162	0.109940918300301	TRUE	12.4397814357665	Single Group Analysis
32440_at	6.08153666401629	0.0636083251144737	0.0643141711591743	TRUE	12.4364016822881	Single Group Analysis
32314_g_at	6.07896391857875	0.614933713668492	0.580225850260351	TRUE	12.4338289368506	Single Group Analysis
34160_at	6.06026440793787	0.329971739917528	0.439471865925472	TRUE	12.4151294262097	Single Group Analysis
31511_at	6.05490833522186	0.560677168326918	0.0152057384583168	TRUE	12.4097733534937	Single Group Analysis
1805_g_at	6.05039449484946	0.968648374003358	0.574853727087844	TRUE	12.4052595131213	Single Group Analysis
36666_at	6.05008291387576	0.138491101542953	0.394562358613592	TRUE	12.4049479321476	Single Group Analysis
34091_s_at	6.03651783607096	0.558332255016081	0.477037654799409	TRUE	12.3913828543428	Single Group Analysis
31557_at	6.02291798116337	0.312568465741817	0.698168847529218	TRUE	12.3777829994352	Single Group Analysis
33614_at	6.02208600625426	0.246863839594182	0.938125118118711	TRUE	12.3769510245261	Single Group Analysis
33657_at	5.98609750477439	0.420382441296708	0.419992170134559	TRUE	12.3409625230462	Single Group Analysis
32395_r_at	5.95735033053541	0.843160970470402	0.523799984713085	TRUE	12.3122153488072	Single Group Analysis
31955_at	5.95686610501244	0.0355520557165146	0.666237716150004	TRUE	12.3117311232843	Single Group Analysis
32487_s_at	5.9488107220731	0.1344190955339	0.683647061093245	TRUE	12.3036757403449	Single Group Analysis
39830_at	5.94445033551042	0.36261421439983	0.79641789780464	TRUE	12.2993153537822	Single Group Analysis
32749_s_at	5.91227953526679	0.494019593170844	0.839788775522728	TRUE	12.2671445535386	Single Group Analysis
37449_i_at	5.90346122761228	0.814383110905997	0.00254100575810298	TRUE	12.2583262458841	Single Group Analysis
1315_at	5.89946794027372	0.762747112773359	0.898620914769359	TRUE	12.2543329585455	Single Group Analysis
33660_at	5.88521155930555	0.474801086076535	0.884979232314043	TRUE	12.2400765775774	Single Group Analysis
33668_at	5.87980100103852	0.0157356811906211	0.793717497440055	TRUE	12.2346660193103	Single Group Analysis
1323_at	5.86055696222249	0.497187961273827	0.395689753076527	TRUE	12.2154219804943	Single Group Analysis
31584_at	5.85671833316925	0.184866261437535	0.0287835375061259	TRUE	12.2115833514411	Single Group Analysis
32336_at	5.83263036248212	0.564627954869065	0.954936791514047	TRUE	12.1874953807539	Single Group Analysis
34400_at	5.82020106474453	0.255968389661051	0.463966779479291	TRUE	12.1750660830163	Single Group Analysis
33659_at	5.81662649099309	0.403614720899612	0.388657437872607	TRUE	12.1714915092649	Single Group Analysis
37383_f_at	5.81049872797316	0.138302193227224	0.316043287937064	TRUE	12.165363746245	Single Group Analysis
1693_s_at	5.79150516196956	0.658168030951172	0.858614458925556	TRUE	12.1463701802414	Single Group Analysis
895_at	5.78796989007171	0.810446468885057	0.319964595263358	TRUE	12.1428349083435	Single Group Analysis
33117_r_at	5.78375476957228	0.774963767712936	0.707393121097237	TRUE	12.1386197878441	Single Group Analysis
35175_f_at	5.78303309203478	0.907623934816103	0.559204909375403	TRUE	12.1378981103066	Single Group Analysis
36617_at	5.76027503436767	0.742982453165576	0.872156909450423	TRUE	12.1151400526395	Single Group Analysis
35055_at	5.74965056911192	0.621055338456761	0.0398001994942315	TRUE	12.1045155873837	Single Group Analysis
39755_at	5.70376771627364	0.257840805975255	0.0392199011789635	TRUE	12.0586327345455	Single Group Analysis
31952_at	5.68430295564142	0.899045525060967	0.409404694401659	TRUE	12.0391679739132	Single Group Analysis
41741_at	5.68139192882421	0.592959883260541	0.250867007012479	TRUE	12.036256947096	Single Group Analysis
35282_r_at	5.66555265280007	0.352625423093792	0.671454470335972	TRUE	12.0204176710719	Single Group Analysis
617_at	5.66185564084314	0.202685988732148	0.37370855646627	TRUE	12.016720659115	Single Group Analysis
41237_at	5.66000994504886	0.033143568973057	0.547650725838728	TRUE	12.0148749633207	Single Group Analysis
38752_r_at	5.65811669585115	0.553668008758221	0.0595304635078646	TRUE	12.012981714123	Single Group Analysis
32337_at	5.64544964134032	0.898395445682574	0.492922118487768	TRUE	12.0003146596121	Single Group Analysis
151_s_at	5.64223227352238	0.507175448315218	0.0668193428805098	TRUE	11.9970972917942	Single Group Analysis
32432_f_at	5.62798309515694	0.896847560759168	0.404613981178496	TRUE	11.9828481134288	Single Group Analysis
36790_at	5.60540286646075	0.585279180062935	0.288416853324976	TRUE	11.9602678847326	Single Group Analysis
31546_at	5.59778459307294	0.663957891523838	0.888575926224701	TRUE	11.9526496113448	Single Group Analysis
911_s_at	5.5953255945903	0.247359350483399	0.221515213144943	TRUE	11.9501906128621	Single Group Analysis
33619_at	5.58846758809524	0.337892707577441	0.973683364864439	TRUE	11.9433326063671	Single Group Analysis
36795_at	5.5836409036487	0.95833694601059	0.708819267218001	TRUE	11.9385059219205	Single Group Analysis
35823_at	5.57895915880397	0.911232420087792	0.794366964071989	TRUE	11.9338241770758	Single Group Analysis
41785_at	5.57290610042197	0.712316645779181	0.342588378643151	TRUE	11.9277711186938	Single Group Analysis
33984_at	5.57252718905417	0.433048978078645	0.724250962393824	TRUE	11.927392207326	Single Group Analysis
37450_r_at	5.56993942076495	0.553688233109191	0.736975139400922	TRUE	11.9248044390368	Single Group Analysis
38385_at	5.56211275720102	0.198759108828846	0.0089922237759456	TRUE	11.9169777754728	Single Group Analysis
1420_s_at	5.5587665455981	0.698428055546712	0.173144884789828	TRUE	11.9136315638699	Single Group Analysis
36587_at	5.55833202754989	0.676709643283393	0.171309137296397	TRUE	11.9131970458217	Single Group Analysis
31573_at	5.55480890623109	0.833626708306372	0.593641029837076	TRUE	11.9096739245029	Single Group Analysis
31463_s_at	5.55277658991932	0.643276640126947	0.42715223658504	TRUE	11.9076416081911	Single Group Analysis
40863_r_at	5.49142623867914	0.523229592117015	0.183508895351551	TRUE	11.846291256951	Single Group Analysis
31907_at	5.4911783591668	0.493420209093019	0.543149172944017	TRUE	11.8460433774386	Single Group Analysis
37027_at	5.48963574032328	0.756579123503063	0.501536710491404	TRUE	11.8445007585951	Single Group Analysis
39781_at	5.46097408446458	0.586421897137538	0.470491442258935	TRUE	11.8158391027364	Single Group Analysis
39916_r_at	5.43553464925953	0.673047957351897	0.680824195320718	TRUE	11.7903996675313	Single Group Analysis
41231_f_at	5.43300154004556	0.262637868339196	0.157199583301786	TRUE	11.7878665583174	Single Group Analysis
32335_r_at	5.40937527208465	0.49863745124545	0.753597576845903	TRUE	11.7642402903565	Single Group Analysis
1612_s_at	5.40035741417248	0.13782719040662	0.201626132545527	TRUE	11.7552224324443	Single Group Analysis
1161_at	5.37768536719643	0.351820237068925	0.866662511641625	TRUE	11.7325503854682	Single Group Analysis
37005_at	5.37028250564783	0.49993377807131	0.372331859705038	TRUE	11.7251475239196	Single Group Analysis
34570_at	5.36983287333075	0.812587454040069	0.737439940236974	TRUE	11.7246978916026	Single Group Analysis
33485_at	5.35659358737008	0.037610233427491	0.885616952431388	TRUE	11.7114586056419	Single Group Analysis
40862_i_at	5.31645352170698	0.496188879683614	0.394839524494018	TRUE	11.6713185399788	Single Group Analysis
41152_f_at	5.31238715763006	0.618183831954841	0.820445823270827	TRUE	11.6672521759019	Single Group Analysis
34885_at	5.30202566363066	0.00695947399735451	0.162701907312498	TRUE	11.6568906819025	Single Group Analysis
41256_at	5.29296207422953	0.257181270503905	0.0762630001287907	TRUE	11.6478270925013	Single Group Analysis
33322_i_at	5.28567918828162	0.188311804018449	0.973257542092353	TRUE	11.6405442065534	Single Group Analysis
41138_at	5.26024842417253	0.417496745891869	0.577233362697996	TRUE	11.6151134424443	Single Group Analysis
34860_g_at	5.25754211261815	0.331932474443689	0.822068773237057	TRUE	11.61240713089	Single Group Analysis
38406_f_at	5.25251034864968	0.721171120469458	0.971293379485607	TRUE	11.6073753669215	Single Group Analysis
39594_f_at	5.24754755098604	0.794070337391924	0.407676008841489	TRUE	11.6024125692579	Single Group Analysis
40125_at	5.21782891066496	0.198982558431569	0.812829133140389	TRUE	11.5726939289368	Single Group Analysis
39739_at	5.20303155904901	0.435138170705643	0.874319533129688	TRUE	11.5578965773208	Single Group Analysis
286_at	5.19054849373288	0.881277164136991	0.534210283076391	TRUE	11.5454135120047	Single Group Analysis
32806_at	5.18925509980038	0.269791191325523	0.527719451243989	TRUE	11.5441201180722	Single Group Analysis
41760_at	5.18246125638953	0.491618428480346	0.494640456138179	TRUE	11.5373262746613	Single Group Analysis
32582_at	5.18026245465574	0.700918284340762	0.441760855258908	TRUE	11.5351274729276	Single Group Analysis
33862_at	5.1686673080446	0.118680576805491	0.788978869060054	TRUE	11.5235323263164	Single Group Analysis
36786_at	5.16588359910578	0.610013794129249	0.448062208784278	TRUE	11.5207486173776	Single Group Analysis
1514_g_at	5.15331436301995	0.677192018347792	0.622195796943735	TRUE	11.5081793812918	Single Group Analysis
39740_g_at	5.15034123951627	0.446907801892143	0.639921153150965	TRUE	11.5052062577881	Single Group Analysis
38080_at	5.14597471400632	0.414084029047284	0.836525273245759	TRUE	11.5008397322781	Single Group Analysis
31623_f_at	5.11450086734024	0.664748394173104	0.00101899119000882	TRUE	11.4693658856121	Single Group Analysis
33412_at	5.10934139760801	0.310715975886676	0.929346662561875	TRUE	11.4642064158798	Single Group Analysis
34891_at	5.10070926095712	0.327930066394154	0.824004240162671	TRUE	11.4555742792289	Single Group Analysis
41221_at	5.100456346963	0.37420014944952	0.328252675894182	TRUE	11.4553213652348	Single Group Analysis
36668_at	5.09709667721628	0.651150974458549	0.951024393061176	TRUE	11.4519616954881	Single Group Analysis
39775_at	5.09233757032438	0.659825283797923	0.181871519702487	TRUE	11.4472025885962	Single Group Analysis
970_r_at	5.08798614700035	0.542916248426773	0.322392662706785	TRUE	11.4428511652722	Single Group Analysis
41765_at	5.07028134615951	0.813501147540752	0.581719229329843	TRUE	11.4251463644313	Single Group Analysis
41191_at	5.06356274972543	0.970693464686163	0.64796694565285	TRUE	11.4184277679972	Single Group Analysis
691_g_at	5.05745230072555	0.554509552002419	0.416812231184915	TRUE	11.4123173189974	Single Group Analysis
39025_at	5.05049708335142	0.0433442016243935	0.846512458677404	TRUE	11.4053621016232	Single Group Analysis
2090_i_at	5.04432974586882	0.423040662769694	0.0234629303473048	TRUE	11.3991947641406	Single Group Analysis
36169_at	5.03848606160031	0.958788143271115	0.583618167783134	TRUE	11.3933510798721	Single Group Analysis
41143_at	5.0130890824241	0.976053573427256	0.119294562931173	TRUE	11.3679541006959	Single Group Analysis
41338_at	5.00615286892023	0.268288247880992	0.498194861945696	TRUE	11.361017887192	Single Group Analysis
34320_at	5.00055091286818	0.409555358694401	0.545184030737728	TRUE	11.35541593114	Single Group Analysis
31622_f_at	4.98727215680532	0.892518427561037	0.89460557955876	TRUE	11.3421371750771	Single Group Analysis
41213_at	4.98024709581383	0.7570136950491	0.565305635257158	TRUE	11.3351121140856	Single Group Analysis
32316_s_at	4.97480588524864	0.897913901322987	0.641197403177619	TRUE	11.3296709035205	Single Group Analysis
37039_at	4.97236438918551	0.590092761253472	0.566769260223024	TRUE	11.3272294074573	Single Group Analysis
1180_g_at	4.96362382312005	0.473037293885369	0.174581859583501	TRUE	11.3184888413919	Single Group Analysis
39415_at	4.94618309522049	0.54952955612354	0.050940336516127	TRUE	11.3010481134923	Single Group Analysis
36792_at	4.94139498052033	0.60713548421301	0.7863091603918	TRUE	11.2962599987921	Single Group Analysis
34203_at	4.9403363341569	0.00512244175793603	0.0642553131091408	TRUE	11.2952013524287	Single Group Analysis
32378_at	4.93398158156515	0.627464094794821	0.607276424960699	TRUE	11.288846599837	Single Group Analysis
37677_at	4.92385631491817	0.953244137629867	0.588606182577554	TRUE	11.27872133319	Single Group Analysis
38542_at	4.9235727491312	0.604760821445845	0.0466004543462768	TRUE	11.278437767403	Single Group Analysis
32272_at	4.92263651812751	0.138649774527177	0.36223205486685	TRUE	11.2775015363993	Single Group Analysis
1424_s_at	4.91716452118209	0.592647000558674	0.319700213871896	TRUE	11.2720295394539	Single Group Analysis
40281_at	4.91319003970541	0.00186375849833712	0.32306425094977	TRUE	11.2680550579772	Single Group Analysis
34392_s_at	4.90310001292432	0.0809198248814791	0.953166750796139	TRUE	11.2579650311961	Single Group Analysis
39795_at	4.90289058430571	0.683085399379022	0.641277892083861	TRUE	11.2577556025775	Single Group Analysis
33820_g_at	4.8985512250352	0.0917895585410297	0.394480154156685	TRUE	11.253416243307	Single Group Analysis
254_at	4.89365363690779	0.169188460608479	0.950130724309944	TRUE	11.2485186551796	Single Group Analysis
31950_at	4.87815005439915	0.0201839314172976	0.836373723177705	TRUE	11.233015072671	Single Group Analysis
41485_at	4.87132548955752	0.464934797589201	0.0817348901359364	TRUE	11.2261905078293	Single Group Analysis
37720_at	4.8586317742444	0.952992355997209	0.328975248035043	TRUE	11.2134967925162	Single Group Analysis
1980_s_at	4.83706410617579	0.732766712840181	0.197717451932374	TRUE	11.1919291244476	Single Group Analysis
39120_at	4.83003268511749	0.302814235731959	0.722491261220537	TRUE	11.1848977033893	Single Group Analysis
38708_at	4.82721807613703	0.79523640366178	0.455008419517428	TRUE	11.1820830944088	Single Group Analysis
609_f_at	4.81687641292416	0.0753360678656027	0.776608955937438	TRUE	11.171741431196	Single Group Analysis
33679_f_at	4.81378409457983	0.187956866740249	0.925941754807252	TRUE	11.1686491128516	Single Group Analysis
956_at	4.81374529703046	0.535297454696149	0.648722623297479	TRUE	11.1686103153023	Single Group Analysis
32808_at	4.81066520127695	0.812249447106849	0.901633505620528	TRUE	11.1655302195488	Single Group Analysis
38974_at	4.80653972045985	0.931823559647426	0.925979675378185	TRUE	11.1614047387317	Single Group Analysis
1836_at	4.79487860766689	0.166416386335623	0.927208160923794	TRUE	11.1497436259387	Single Group Analysis
38751_i_at	4.79297237259025	0.475568956144154	0.202784157360438	TRUE	11.1478373908621	Single Group Analysis
1661_i_at	4.79261009016937	0.0941727493354119	0.852694810194895	TRUE	11.1474751084412	Single Group Analysis
39758_f_at	4.78882687716774	0.764052843410056	0.103230595899746	TRUE	11.1436918954396	Single Group Analysis
36791_g_at	4.78419634371726	0.0988987498404458	0.540858454582747	TRUE	11.1390613619891	Single Group Analysis
32394_s_at	4.77934415861166	0.172731272100471	0.267810199220199	TRUE	11.1342091768835	Single Group Analysis
31951_s_at	4.77883709359512	0.709684376686346	0.113943935378455	TRUE	11.1337021118669	Single Group Analysis
36996_at	4.76874005641066	0.835400054648519	0.497078265715856	TRUE	11.1236050746825	Single Group Analysis
37448_s_at	4.7612328606619	0.679832367235795	0.864166308743879	TRUE	11.1160978789337	Single Group Analysis
40776_at	4.75985304085128	0.422587002905086	0.56104268216202	TRUE	11.1147180591231	Single Group Analysis
36972_at	4.75300219362772	0.891206022472587	0.459906249279622	TRUE	11.1078672118995	Single Group Analysis
33944_at	4.75223316776931	0.898945830724202	0.322338763325475	TRUE	11.1070981860411	Single Group Analysis
34301_r_at	4.74810601326397	0.660344506139401	0.629164752723184	TRUE	11.1029710315358	Single Group Analysis
32766_at	4.7457443666964	0.137839878231753	0.164405227446463	TRUE	11.1006093849682	Single Group Analysis
36675_r_at	4.7451108607262	0.0382827392797917	0.233638483154122	TRUE	11.099975878998	Single Group Analysis
38485_at	4.74312833046917	0.261175384517759	0.327233906019013	TRUE	11.097993348741	Single Group Analysis
36627_at	4.73987233596042	0.0731943958397023	0.695665579806548	TRUE	11.0947373542322	Single Group Analysis
31508_at	4.73979948821287	0.0423488780730404	0.586173963933717	TRUE	11.0946645064847	Single Group Analysis
40419_at	4.73948327690922	0.338930598302279	0.805849661451299	TRUE	11.094348295181	Single Group Analysis
1817_at	4.73787034513297	0.769187579728197	0.663410058082081	TRUE	11.0927353634048	Single Group Analysis
38650_at	4.73400533078205	0.755100285369437	0.849733465349302	TRUE	11.0888703490539	Single Group Analysis
37576_at	4.73254952815743	0.427997083594557	0.496369681714568	TRUE	11.0874145464292	Single Group Analysis
33678_i_at	4.72714481156033	0.805451168983709	0.317258314205799	TRUE	11.0820098298321	Single Group Analysis
33323_r_at	4.71819306753305	0.353992788542062	0.938307478156872	TRUE	11.0730580858049	Single Group Analysis
39184_at	4.70986501161	0.433124947718345	0.339444519004319	TRUE	11.0647300298818	Single Group Analysis
33988_at	4.7077491625027	0.345429429531563	0.786032578676939	TRUE	11.0626141807745	Single Group Analysis
2035_s_at	4.70675649084928	0.443368473318871	0.445597594976425	TRUE	11.0616215091211	Single Group Analysis
32609_at	4.703047986222	0.363212920436636	0.559012695900165	TRUE	11.0579130044938	Single Group Analysis
32607_at	4.69080376268999	0.333997535502538	0.497846897475887	TRUE	11.0456687809618	Single Group Analysis
39027_at	4.68542323899092	0.703865559719037	0.665375194995198	TRUE	11.0402882572627	Single Group Analysis
326_i_at	4.68402643202677	0.986449825095013	0.967736625862308	TRUE	11.0388914502986	Single Group Analysis
39814_s_at	4.68148114090737	0.573140710363164	0.916994005327579	TRUE	11.0363461591792	Single Group Analysis
37754_at	4.68002276335565	0.815814508010633	0.705937913088128	TRUE	11.0348877816275	Single Group Analysis
